b	家
jsq	诸
jvl	野
qbg	袭
qmh	雅
qsn	锁
xkf	恐
xkd	项
xkg	姨
xkk	巧
xvl	努
xvh	酷
xvr	醒
xvy	酸
zmv	怎
zfd	鼓
zdf	智
zdk	短
zgg	篇
zjl	每
zjs	签
zsp	籍
zvz	篮
cbl	劳
cbv	蒙
clk	薪
clh	苏
clj	顾
clq	盛
ckd	苹
ckl	范
ckk	薄
ckj	励
ckw	落
csb	斯
csh	获
csq	著
crl	厚
cvl	萨
cvk	药
cvz	蓝
sfn	赏
snd	南
slh	协
slv	卖
skb	举
skf	懒
skq	博
shf	独
shl	犯
shc	猫
shs	猪
shv	帮
shw	逛
sql	教
sxl	悟
szv	韩
srm	泰
srk	奏
rlk	暗
rlj	创
rgf	舒
rzm	昨
rzg	暖
rcv	晨
vlk	陪
vkb	综
vkf	阿
vkd	练
vkn	级
vkl	维
vkg	编
vkk	纯
vkj	绝
vkx	红
vkz	缓
vkc	绍
vks	续
vkv	线
vkw	统
vjl	毒
vjx	隐
vjs	险
vqj	静
vxk	劲
vvy	紧
vyb	魂
wbk	豪
wby	毫
wdm	环
wln	熟
whf	蛮
wyn	赢
wys	率
wyr	刻
ydf	腾
ydn	需
yqb	熊
ycr	膜
ysy	胸
bbbi	毖
bbg;	罕
bbg/	穹
bbha	密
bbq;	突
bbsi	毕
bbro	帘
bmbi	疵
bmje	疤
bffo	宫
bdfo	宕
bdsi	军
btn/	痹
btc.	痔
btyi	疯
bnna	痈
bns;	宜 疽
blme	疗
blt;	瘤
blna	字
blvi	疡
bkma	症
bkme	宁 疔
bkna	宇
bkne	病
bkjo	疠
bkje	兮
bkco	家
bhna	牢
bhle	宄
bhho	痰
bhqi	宅
bjr.	瘐
bjyo	鬼
bqba	宾
bqq/	宥
bqyo	宏
bxpa	案
bzda	疾
bzla	痣
bzle	疙
bcm.	盆
bctu	坌
bcla	忿
bcha	岔
bcj;	宽
bcvi	疳
bsno	鸨 鸩
bsq/	宵
bssi	疱
brm.	瘟
brne	寓
brla	冥
brke	疸
brqo	疥
brxo	宴
brs;	疹
bvda	实
bvxo	宗
bvx.	癖
bvzi	逭
bvso	完
bwmu	瞥
bwfo	客
bwtu	疰
bwn/	弊
bwla	憋
bwgi	宝
bwvi	疼
bwyo	痃
byd;	爷
bywa	瓮
pbbi	枇
pbgu	榕
pbxo	桉
pbso	枕
pbvi	棺
pbyo	松
pppa	森
ppf;	梵
pplu	麓
ppho	焚
ppxo	婪
pps;	彬
ppvi	郴
pmmu	楣
pmf,	楞
pmla	想
pmgi	朴
pmje	杷
pdfo	柘
pds;	栏
pttu	桂
ptyi	枫
pngi	极
plt;	榴
plna	李
plxo	栎
plvi	杨
plwo	椎
plyi	校
pgtu	桩
pgxa	析
pgzi	述
pkne	柄
pkje	朽
pkso	杌
phgo	栌
phji	桤
phzo	棹
phri	柏
pxke	杠
pxho	棂
pxhe	杪
pxxi	栩
pzfo	桔
pzsi	杵
pcd;	栉
pcvi	柑
psfo	枯
psq/	梢
psxe	档
psvo	枝
psyo	构
prpa	棵
prke	查
prr.	枞
pvtu	柽
pvgi	杈
pvqi	栈
pvxo	标 柰
pvc.	树
pwfo	格
pwto	杭
pwtu	柱
pwro	柿
pyt;	檑
pyqo	桥
pyye	棚
mbpa	柴
mbjo	觜
mbco	盼
mbso	眈
mbvi	些
mbwo	訾
mmbo	冖 宀
mmbi	眦
mmb/	疒
mmpu	攴
mmme	丨
mmdo	刂
mmd;	卩 冫
mmna	扌
mmno	鹛
mmne	冂 凵
mmn/	丌 廾
mmli	亻
mmgi	丶
mmka	氵
mmhe	丿
mmhu	虍
mmja	讠
mmqo	灬
mmqi	钅
mmxe	彐
mmzi	辶
mmco	艹
mmso	勹
mmsu	忄
mms;	彡 巛
mmvi	阝
mmwo	亠
mmw.	攵 夂
mmyo	厶
mfyi	驶
mdpa	眯
mdki	骈
mdje	驰
mttu	眭
mtqo	黑
mtyo	罢
mns;	驵
mlt;	骝
mlhe	勉
mlc.	驸
mlwo	睢 骓
mgma	羁
mggo	驴
mkma	罡
mkme	盯
mkna	盱
mhzo	罩
mjdo	罚
mjgi	罗
mjxe	驺
mjso	睨
mxhe	眇
mzpa	睬
mcbi	龀
mct;	瞄
mcg.	龈
msfo	罟
msne	凼
msri	沓
msvo	歧
mrpa	骒
mvbi	北
mvna	驿
mvq/	睛
mwfo	骆
mwtu	驻
mwyo	眩
myfo	眙 骀
myqo	骄
myyi	驳
fbbi	吡
fbzu	啶
fbco	吩
fppa	啉
fmba	趴
fmbi	呲
fmpi	跛
fmma	趾
fmm.	盅
fmfu	趺
fmta	跎
fmla	忠
fmgi	卟
fmg.	跟
fmki	趼
fmje	吧 邑
fmq/	啃
fmcu	啮
fmso	趵
fmyo	跃
ffma	骂
ffme	串
fffo	品
ffto	咒
ffq;	哭
ffri	替
ffyo	虽 蜚
fdpa	咪
fdme	吖
fddo	咧
fdgi	呔
fdzi	哒
fdsi	辈
ftpa	哚
fttu	哇
ftho	哧
ftq/	喟
fndo	剐
fngi	吸
fns;	咀
fnr.	员 呗
fnye	嗍
flpa	咻
flke	叼
flhe	叻
flc.	咐
flri	嗜
flwo	唯
flyi	咬
fgbi	呢
fgme	吲
fgxa	听
fkpi	啵
fkme	叮
fkda	吴
fkna	吁
fkje	号
fhmu	咱
fhto	唬
fhho	啖
fhqi	吒
fjfo	哈
fjd;	唧
fjvi	哩
fqno	鹃
fqho	咴
fxhe	吵
fxxi	翡
fxvo	呶
fzfo	咭
fzle	吃
fct;	喵
fcle	呓
fcyi	哎
fsfo	咕
fsq/	哨
fssi	咆
fsvo	吱
fsvi	吻
frne	喁
frle	吟
frje	黾
frri	唱
frvi	於
fvx.	噼
fvw.	嗷
fwfo	咯
fwto	吭
fwzi	逞
fwvi	咚 郢
fwyi	斐
fybe	蜱
fyma	蚂
fym.	蛊
fyfu	蚨
fyta	蛇
fyto	虮
fyne	蚋
fyhe	蛔
fyje	虬
fyj;	蚬
fyqa	蚯
fyqu	蛐
fyxa	虾
fyx,	蟓
fyzu	蛛
fyso	吮
fyya	蚰
dbm.	盗
dbfo	咨
dbla	恣
dbxo	姿
dbwa	瓷
dpda	类
dpg/	粪
dpha	籼
dpxo	娄
dpxi	粞
dpzi	迷
dpw.	敉
dmgi	不
dmq;	状
dmxo	妆
dmzo	壮
dmzu	徙
dmsi	冰
dmri	曾
dmw.	夏
dfbo	砍
dfbe	碑
dfpa	桊
dfpi	破
dfma	码
dfme	冲
dfmu	眷
dff;	矾
dfta	砣
dfto	矶
dft/	硐
dfna	拳
dfla	总
dfg;	矸
dfg,	矿
dfki	研
dfjo	确
dfj;	砚
dfxi	硒
dfco	券
dfcu	础
dfs.	砷
dfwo	誊
ddmu	首
dddo	冽
ddqo	烈
dttu	奎
dtzu	徒
dtc.	待
dnf;	叛
dnda	殃
dndo	判
dns;	殂 徂
dnr.	页
dnvi	而
dlda	决
dlgi	为
dlhe	夯
dlwo	准
dgla	态
dkma	征
dkda	关
dkna	羊
dkh;	耷
dkzi	迸
dkro	师
dkwa	瓶
dhsi	歼
djpa	徐
dqco	彻
dxna	律
dxvi	酋
dsbo	软
dsn/	奔
dslu	辘
dsl.	轮
dsg;	轩
dsje	轧
dsq;	辁
dszi	连 轵
dsso	羌
dsri	殉 徇
dsr.	轫
dsya	轴
drje	奄
drsi	单
drs;	殄
dvme	行
dvje	夸
dvqi	残
dvxo	奈
dwm.	盖
dwda	美
dwtu	往
dwla	恙
dwqo	羔
dwxo	姜
dyfo	冶 殆
dyw.	後
tbbi	毗
tpdo	剁
tpqi	栽
tmf,	塄
tfne	埚
tfqi	哉
tfw,	埕
tdna	畔
tdg;	幸
tdje	地
ttpa	垛
tttu	畦
ttla	恚
ttc.	封
tngi	圾
tnr.	坝
tnwo	坍
tlda	块
tlke	垃
tlhe	男
tlvi	场
tlwo	堆
tgbi	坭
tgxa	圻
tgcu	堀
tkme	町
tkna	圩
thfo	坫
thgo	垆
thji	垲
thvi	郝
thw.	赦
tjvi	埋
txtu	堙
tzle	圪
tzg;	赶
tzji	起
tzc.	埒
tzsu	赳
tzyi	赵
tcvi	坩
tsd;	均
trke	坦
trqo	界
trzu	堤
trc.	埘
trs;	畛
tvje	圬
tvyo	坛
twfo	略
twto	坑
twyi	坟
tym.	盍
tyd;	却
tyxo	累
tyye	堋
nbbi	批
nbxo	按
nbco	扮
nbri	指
nbw.	撇
npke	困
nmgi	扑
nmje	把
nmvi	搀
nfq/	捐
nfzi	迥
nfzu	捉
ndm.	盎
ndfo	拓
ndna	拌
ndno	鸯
ndke	因
ndki	拼
ndzi	挞
nds;	拦
ndvo	报
ntfo	周
nttu	挂
ntc.	持
nnna	拥
nnke	册
nnha	捣
nnye	搠
nlda	抉
nldo	捌
nltu	扭
nlna	孕
nlke	拉 囵
nlc.	拊
nlvi	扬
nlwo	推
ngba	典
ngne	扪
nggo	护
ngqo	拂
ngxa	折
ngcu	掘
ngri	措
nkme	打
nhfo	拈
nhla	摅
nhqi	托
nhzo	掉
nhsi	扦
nhri	拍
njfo	拾
njja	掐
nqbo	揿
nxke	扛 囡
nxhe	抄
nzfo	拮
nzc.	捋
ncfo	招
nct;	描
ncke	团
nczi	挝
nsba	具
nsme	拜
nsgi	求
nske	四
nsj;	搅
nsq/	捎
nsxe	挡
nssi	抱
nsvo	技
nsyo	县
nrf;	贩
nrdo	则
nrtu	捏
nrg;	捍
nrke	担 囚
nrqi	拽
nrx/	贶
nrzu	提
nrz,	账
nrci	财
nrw.	败
nvmu	冒
nvm;	冕
nvm.	盈
nvna	择
nvx.	擗
nvsi	抖
nwto	抗
nwtu	垫 拄
nwna	挚
nwno	鸷
nwqo	热
nws;	彤
nypa	槊
nyfo	抬
nydo	刚
nytu	塑
nyt;	擂
nyn/	拚
nygi	找
nyqo	挢
nyyi	网
lbbi	仳
lbf,	旁
lbke	伫
lbq/	佾
lbco	份
lbsi	华
lbro	帝
lbvi	倌
lpno	鸺
lmgi	仆 孓
lmzi	辽
lmw.	攸
lfpa	保
lfme	仲
lffo	侣
lfh,	侃
lfzu	促
lfyo	融
ldpa	麋
lddo	例
ldna	伴
ldgi	书
ldje	他
ldri	佰
lttu	佳
ltzi	遛
ltc.	侍
lnm.	孟
lnna	佣
lnga	孤
lnje	孔
lnxo	孙
lnr.	贸
lnvi	那
lnw.	孜
llna	仔
llke	位
llhe	仂
llyi	佼
lgbi	伲
lgne	们
lgqo	佛
lgci	矛
lgcu	倔
lgri	借
lgyi	仪
lkpa	亲
lkme	仃
lkfo	司
lkh;	佴
lkxo	妾
lkx/	竞
lkzo	章
lkri	音
lhpa	麇
lhfo	加
lhfu	佚
lhd;	卯
lhna	件
lhle	仇
lhzo	任 倬
lhzi	边
lhsi	仟
lhri	伯
lhvi	办
ljxo	你
ljso	倪
ljvi	俚
lqfo	佑
lqq/	侑
lxpa	傈
lxhe	伊
lxxi	翮
lzfo	佶
lzle	仡
lzq/	胥
lzsi	仵
lcs;	彦
lsfo	估
lsq/	俏
lszi	迅
lsvo	伎
lrpa	倮
lrne	偶
lrke	但
lrqo	价
lrri	倡
lvda	买
lvd;	伟
lvq/	倩
lvxo	佞
lvx.	僻
lvw.	傲
lwpa	集
lwfo	售
lwto	伉
lwtu	住 麈
lwni	隽
lwqo	焦
lwsi	隼
lwvi	佟
lygi	伐
lyqo	侨
lyqi	耄
lyso	兖
lyvi	郊
lyw.	效
gbbi	屁 庇
gbxo	鞍
gppa	麻
gmgi	爪
gmje	靶
gmsi	尿
gms;	恭
gdpa	屎
gdki	屏
gdje	弛
gdzi	鞑
gdsi	库
gttu	鞋
gnpa	闲
gnma	闯
gnfo	问
gnda	鞅
gnla	闷
gnke	闩
gnja	闸
gnz.	阗
gnci	闭
gns;	闫
gnri	间
gnr.	闪
gnw,	闰
glbi	靴
glpa	庥
glfo	局
glgi	之
glhe	勒
glc.	府
glsi	永
ggfo	启
ggfe	扉
ggf,	房
gggo	庐
ggq;	戾
ggq/	肩
ggxa	靳
ggzi	迟 咫
ggsu	殿
ggvi	尽
gkfo	后
gkh;	弭
ghfo	店
ghfu	瓞
ghle	尻
gjxo	弥
gjr.	庾
gjvi	郎
gjye	朗
gqbe	髀
gqno	鹘
gqsu	骰
gqw.	散
gxbo	欣
gxzi	近
gxr.	庚
gsmu	盾
gsfo	居
gske	应
gsq/	屑 鞘
gssi	庖
gsvo	庋
gswo	鞫
grdo	刷
grno	鹊
grke	靼
gvw.	廒
gvyo	层
gwyo	弦
gyba	黄
gyqo	鞒
gyqi	尾
kbto	沉
kbgu	溶
kbx.	滓
kbzu	淀
kbco	汾
kbso	沈
kbs.	渖
kbvi	涫
kbyu	泻
kppa	淋
kpmu	湘
kpgi	沭
kpxo	婆
kmpa	柬
kmmu	湄
kmw.	政
kfpa	束
kfme	可
kfne	涡
kfje	匪 叵
kfq/	涓
kfzu	浞
kfyo	浊
kfyi	吏
kdpa	来
kdfo	吞
kdda	夹
kddo	洌
kdtu	型
kdna	泮
kdgi	汰
kdje	池
kdsi	平
ktfo	沿
kttu	洼
ktne	画
ktn/	淠
ktq/	渭
ktyo	法
knm.	盂
knda	泱
kntu	再
kngi	汲
knje	屯
knqi	戒
knzi	迂
kns;	沮
knvi	邴
knye	溯
klt;	溜
klke	泣
klxo	泺
klsi	汛
klvi	汤
klwo	淮
kgbi	泥
kggo	沪
kgg.	浪
kgje	巨
kgqo	沸
kgq/	滑
kgxa	沂 汴
kgz,	涨
kgsi	港
kgr.	夷
kgyo	泓
kgyu	漏
kkme	汀
kkh;	洱
kkje	汇
kkro	沛
khma	耻
khmu	洎
khm.	洫
khfo	沾
khla	滤
khgo	泸
khke	亚
khho	淡 耿
khzo	淖
khzi	职
khc,	严
khri	泊
khvo	取
khvi	耶
kjpa	涂
kjfo	洽
kjgi	汐 弋
kjke	渔
kjje	匣
kjzi	迈
kqba	浜
kqpa	柒
kqqi	戎
kqq/	洧
kqco	沏
kqri	曹
kxpa	溧
kxfo	洳
kxtu	湮
kxna	津
kxke	江
kxhe	沙
kxzo	潭
kxc.	浔
kxvi	酒
kzfo	洁 軎
kzle	汔
kzja	滔
kcfo	沼
kczi	逐
kcvi	泔
ksme	沣
ksfo	沽
kst;	淄
ksje	匹
ksq/	消
kssi	泡
ksri	洵
ksyo	沟
krma	涩
krm.	温
krtu	涅
krke	亘
krje	匝
kryi	更
kvna	泽
kvgi	汊
kvje	污
kvqi	浅
kvq/	清
kvso	沅
kwfo	洛
kwto	沆
kwtu	注
kwje	匡
kwyo	泫
kwyi	汶
kyfo	治
kytu	至
kyne	汹
kyje	区
kyj.	鋈
hbgu	熔
hpbe	稗
hpbi	秘
hpmo	秣
hpfo	和
hpdo	利
hpto	秃
hpni	秀
hpg;	秆
hpho	秋
hpxo	委
hpzi	积
hpz.	稹
hpri	香
hpyo	私
hmpa	臬
hmmu	嵋
hmla	息
hmje	岜
hmq;	臭
hfne	禹
hfje	乩
hfj;	觇
hfqo	点
hfzi	迭
hfyo	烛
hdfo	岩 炻
hdna	乎
hdxe	岿
hds;	烂
htfo	告
htla	崽
htc.	峙
htso	先
hts;	彪
htyo	丢
htyi	岚
hnbi	牝
hnfo	炯
hntu	牡
hngi	岌
hnqi	我
hnxi	牺
hnr.	贞
hnw.	牧
hnyi	岗
hlpa	杂
hlda	炔
hlt;	熘
hlno	鸠
hlhe	虏
hlxo	烁
hlri	旭 旮
hlvi	炀
hlwo	崔
hgno	鸬
hggo	炉
hgzi	煺
hgcu	崛
hkbi	黹
hkme	灯
hkne	炳
hkvi	邺
hhdo	剡
hhke	虚
hhho	焱
hhzo	焯
hhvi	郯
hjdo	剀
hjto	凯
hjgi	岁
hjja	焰
hjj;	觊
hqho	炭
hxhe	炒
hxxo	崾
hzle	屹
hcg;	岸
hsfo	舌 岵
hsle	片
hsq/	峭
hszi	迁
hssi	炮
hsri	峋
hsvo	岐
hrpa	桌
hrf;	皈
hrle	岑
hrg;	焊
hrqi	皂
hrzi	迫
hrso	的
hrro	帛
hrw,	皇
hvmu	眚
hvd;	炜
hvna	峄
hvzi	追
hvsi	阜
hwfo	烙
hwto	炕
hwtu	炷
hwyo	炫
hwyi	虔
hym.	盘
hyf;	舨
hyf,	舫
hyta	舵
hyha	舢
hyj;	舰
hyqo	峤
hyxo	系
hyxi	舾
hysu	般
hyya	舳
hyye	崩
jbm.	谧
jbri	诣
jbyo	讼
jpzi	途
jpvo	叙
jmgi	讣
jmje	色
jmvo	叟
jmvi	谗
jfm.	盒
jfd;	命
jfna	拿
jfno	鸽
jfyo	触
jdbe	裨
jdpi	被
jdmo	袜
jdne	衲
jdgu	裕
jdg.	裉
jdx/	说
jdco	初
jdc.	衬
jds;	衫
jdya	袖
jdyo	袄
jttu	诖
jtq/	谓
jtc.	诗
jtyi	讽
jnda	奂
jns;	诅
jnr.	负
jlbi	讹
jlda	诀 觖
jlhe	劬
jlq;	毋
jlsi	讯
jlwo	谁
jgma	祉
jgfo	名
jgtu	社
jgje	礼
jgj;	视
jgx/	祝
jgsi	祀
jgs.	神
jgr.	以
jgvi	祁
jgyi	议
jkma	证
jkme	订
jkfe	鲱
jkf,	鲂
jkto	鲦
jkj/	鲸
jksu	段
jkri	鲁
jhho	谈
jhxe	谑
jjbo	饮
jjf;	饭
jjto	饥
jjja	谄
jjj.	鑫
jjqi	饩
jjxe	诌
jjx,	饷
jjr.	谀
jjyo	饫
jqdo	俞
jqho	诙
jqso	既
jxpi	皱
jxme	争
jxla	急
jxke	讧
jxxi	诩
jxzo	谭
jxzi	迩
jxvi	邹
jzfo	诘
jzle	讫
jzsi	许
jcfo	诏
jspa	诔
jsfo	诂
jske	佥
jsqo	舄
jsq/	诮
jsri	询
jrpa	课
jrje	龟
jrs;	诊
jvd;	讳
jvna	译
jvho	炙
jvqo	讲
jvq/	请
jvsi	斛
jyfo	诒
jyya	鼬
qbgi	龙
qbxo	氨 铵
qbzu	锭
qbco	氛
qmmu	镅
qmtu	在
qmgi	钋
qmhe	牙
qmje	钯
qfme	钟
qffo	铝
qfne	锅
qfro	铞
qfw,	锃
qdgi	钛
qdx/	锐
qtfo	铅
qtla	锶
qnr.	钡
qnyi	钢
qlme	钌
qltu	钮
qlt;	镏
qlqo	镳
qlxo	铄
qlc,	铲
qlwo	锥
qlyi	铰
qgbi	铌
qgne	钔
qgg.	锒
qgqo	氟
qgri	错
qkma	钲
qkme	钉
qkh;	铒
qhm.	盔
qhfo	钻
qhfu	铁
qhho	氮 锬
qhji	铠
qhsi	钎
qhri	铂
qjfo	铪
qjgi	尤
qjso	尥
qjvi	锂
qqq/	铕
qqro	钸
qqvi	郁
qxfo	铷
qxke	左
qxhe	钞
qxzo	镡
qzc.	锊
qct;	锚
qcvi	钳
qsfo	钴
qsd;	钧
qst;	锱
qsq/	销
qsxe	铛
qsx/	氪
qsyo	钩
qrpa	锞
qrm.	氲
qrle	钤
qrke	钽
qvna	铎
qvgi	钗
qvqi	钱
qvq/	氰 锖
qvsi	钭
qwfo	铬
qwto	钪
qwgi	钰
qwro	铈
qwvi	氡
qwyo	铉
qypa	铩
qyt;	镭
xbbi	妣
xbs.	婶
xbro	帚
xmmu	媚
xmsi	隶
xfne	娲
xfla	恕
xfq/	娟
xdpa	粟
xdki	姘
xdje	她
xdxo	尜
xdx.	辨
xttu	娃
xtvi	鄄
xtwa	甄
xns;	姐
xnr.	贾
xltu	妞
xlna	好
xlke	五
xlwo	雀
xlyi	姣
xgbi	妮
xggo	妒
xgg.	娘
xgx.	瓣
xkf;	巩
xkje	丐
xkvi	邛
xkw.	攻
xhmu	省
xhfo	君
xhzo	妊
xhvo	姓
xjgi	氐
xjx.	辩
xjri	昏
xjvi	娌
xxn/	羿
xxhe	妙
xsfo	姑
xsvo	妓
xrm.	媪
xrle	妗
xrke	妲
xrri	娼
xvma	驽
xvta	酡
xvt/	酮
xvla	怒
xvg;	酐
xvg/	弩
xvji	配
xvq/	婧
xvxo	票
xvc.	酎
xvso	酌
xvra	胬
xvro	帑
xyfo	始
xyqo	娇
zbto	壳
zbvo	受
zbvi	管
zpmu	箱
zps;	彩
zmd;	卸
zmn/	算
zmje	笆
zmvi	乍
zdfo	知
ztn/	箅
ztc.	等
znfo	筘
zngi	笈
zlna	孚
zlgi	延
zlke	笠
zlzi	迄
zlc.	符
zgm.	簋
zgvo	爰
zkna	竽
zhvo	笙
zjfo	答
zxpa	篥
zxna	肆
zxhe	笋
zxzo	簟
zcfo	笤
zcci	豺
zcso	豹
zsq/	筲
zszi	迕
zsvi	笏
zrdo	制
zrke	笪
zrw.	复
zvqi	笺
zvq/	箐
zyfo	笞
zyda	奚
zyqi	笔
cbbi	芘
cbpa	荣
cbtu	茔
cbno	莺
cbgu	蓉
cbke	苎
cbho	荧
cbj.	蓥
cbco	芬
cbvi	菅
cbw.	蔽
cpmu	厢 葙
cmbi	茈
cmje	芭
cffo	莒
cfne	莴
cfqi	咸
cfzi	迢
cfvi	邵
cfyo	茧
cdbo	茨
cdpa	粜
cdsi	厍
ctbo	莰
ctno	鹋
ctla	葸
ctgi	压
cnbo	厥
cnfo	苘
cnda	英
cntu	苒
cngi	芨
cns;	苴
cnye	蒴
clbi	花
clhe	历
clje	厄
clqi	成
clq;	茯
clzo	茌
clc.	苻
clri	蓍
clwo	萑
clyi	茭
cggo	芦
cgg.	莨
cgqi	戍
cgxa	芹 苄
cgri	厝
ckpi	菠
ckme	厅
ckdo	荆
ckna	芋
ckh;	茸
ckjo	厉
ckje	世
ckro	芾
chfo	苫
chle	艽
chsi	芊
cjpa	荼
cjja	萏
cjr.	萸
cjvi	厘
cjw.	敬
cqfo	若
cqn/	莽
cqja	厣
cxfo	茹
cxd;	茚
cxje	芪
cxqi	威
cxzo	蕈
cxc.	荨
czpa	菜
czg/	蕻
czxo	荽
ccfo	苕
ccqi	茂
ccvi	苷
csba	其
csfo	苦
cssi	苞
csri	荀
csvo	芰
csvi	芴
crpa	茶
crda	莫
crle	芩
crqo	芥
crc.	莳
crri	菖
crr.	苁
crye	萌
cvpa	某
cvd;	苇
cvhe	芗
cvq/	菁
cvxo	祟
cvx.	薜
cvso	芫
cvvi	邯
cvyo	芸
cvye	荫
cwje	芒
cyfo	苔
cyt;	蕾
cyqo	荞
sbso	忱
sbyo	忪
spgi	怵
spvi	耜
smf,	愣
smsi	泶
sfpa	棠
sfme	忡
sftu	堂
sfna	掌
sfno	鸪
sfx.	辜
sfso	党
sfro	常
sfw.	故
sfye	胡
sdx/	悦
stc.	恃
styo	怯
snfo	尚
snda	怏
sns;	直
slda	快
sltu	忸
slna	学
slvi	畅
slwo	惟
sgbi	怩
sgqo	怫
sgxa	忻 忭
sgri	惜
skba	兴
skma	怔
skje	民
skso	光
shma	犸
shm.	恤
shga	狐
shg;	犴
shg,	犷
shg.	狠
shho	狄
shja	狎
shji	恺
shju	狗
shzo	悼
shc.	寿
shsi	忏
shri	怕
shvo	性
shvi	邦
shwo	狺
shw,	狂
sjfo	恰
sjke	鲎
sjvi	悝
sqdo	削
sqho	恢
sqzi	逍
sqro	怖
sqri	者
sxvo	叔
szsi	忤
szye	朝
scfo	怊
scq;	恹
ssfo	怙
ssdo	刨
ssg/	巽
ssq/	悄
ssri	恂
ssvo	忮
srpa	巢
srm.	愠
srna	奉
srg;	悍
srke	怛
srja	舂
srj/	憬
srq/	脊
srri	春
srvi	郇
svdo	刎
svtu	怪
svna	怿
svla	忽
svgi	匆
svq/	情
svyo	尝
swfo	恪
swje	忙
syfo	怡
syne	匈
rbbi	昆
rbxo	晏
rmsi	氽
rmvo	曼
rdsi	伞
rnda	映
rnla	愚
rnzi	遇
rlfo	含
rlla	念
rlgi	令
rlke	昱
rlje	仓
rlwo	帷
rgbi	昵
rgfo	舍
rgxa	昕
rkda	昊
rhfo	帖
rhfu	帙
rhle	旯
rhke	显
rhri	帕
rhvo	星
rjqo	煦
rjs;	影
rxke	仝
rzbi	匙
rcfo	昭
rcr.	昃
rsd;	昀
rsvi	易
rrtu	坐
rrla	怂
rrke	丛
rrri	晶
rrr.	众
rvd;	帏
rvq/	晴
rvxo	佘
rvyo	会 昙
rym.	盟
vdzi	违
vdsi	阵
vdri	陌
vdr.	韧
vtzu	陡
vnne	陆
vns;	阻
vnr.	责
vlhe	劝
vlc.	附
vlwo	难
vkfe	绯
vkf,	纺
vkto	绦
vkt;	细
vkne	纳
vkl.	纶
vkge	缂
vkg,	纩
vkji	纪
vkzi	织
vkz.	缜
vkcu	绌
vkc.	纣
vkso	约 阢
vksu	纠
vks.	绅
vkr.	纫
vkw;	纨
vhfo	阽
vhsi	阡
vjpa	除
vjgi	专
vjja	陷
vqm.	盏
vqj;	靓
vqzi	进
vxpa	檗
vxtu	壁
vxna	擘
vxj.	鐾
vxq/	臂
vxxo	嬖
vxzi	避
vxco	劈
vxwa	甓
vxwo	譬
vzm.	监
vzj;	览
vzj.	鉴
vzri	临
vcla	怼
vszi	远
vrtu	坠 陧
vrne	隅
vrqo	阶
vvtu	坚
vvke	丝
vvqo	阱
vvq/	肾
vvxo	际
vvso	阮
vwma	骜
vwj.	鏊
vwqo	熬
vwq;	獒
vwzi	遨
vygi	戏
vyxo	素
vyzi	运
wbto	亮
wbco	玢
wppa	琳
wmgi	处
wdw,	班
wtla	惫
wtyo	珐
wnfo	高
wlme	亨
wlna	享
wlhe	务
wlw.	夜
wgg.	琅
wkme	玎
wkh;	珥
whpa	栾
whfo	玷
whda	奕
whto	琥
whna	挛
whno	鸾
whn/	弈
whla	恋
whg/	弯
whha	峦
whho	琰
whj.	銮
whxo	娈
whzi	迹
whra	脔
whri	珀
whvo	变
wjmu	盲
wjla	忘
wjq/	肓
wjxo	妄
wjvi	理 邙
wrs;	珍
wvd;	玮
wvso	玩
wwbi	瑟
wwfo	珞
wwgi	珏
wwyi	玟
wyfo	吝
wydo	刘
wyt;	畜
wyn/	弃
wyqo	齐
wyq/	育
wyzi	这
wyso	充
wyr.	亥
ybxo	胺
ybzu	腚
ybri	脂
yppa	霖
ypmu	霜
ypdo	刹
ymgi	卧
ymje	肥
yfme	肿
yfne	脶
yfla	怠
yfho	炱
yfzi	迨
yfvi	邰
ydpa	脒
ydt;	畚
ydna	胖
ydgi	肽
ydki	胼
ydx/	脱
yds;	参 叁
ydvo	服
ytla	腮
ylhe	幼 肋
ylvi	肠
ylwo	霍
ylyi	胶
ygdo	划
ygtu	脏
ygzi	腿
ygri	腊
ygye	霸
ykco	豚
ykso	尧
ykro	肺
yhna	牟
yhgo	胪
yhvo	胜
yjso	霓
yjr.	腴
yqq/	肴
yqro	希
yqyo	肱
yxpa	秉
yxke	肛
yxxo	腰
yzda	矣
ysq/	霄
yssi	胞 雹
ysvo	肢
ysvi	重
yrm.	腽
yrke	胆
yrs;	胗
yvje	雩 肟
yvqo	肼
yvq/	腈
yvx.	霹
yvso	朊
ywfo	胳
ywto	肮
ywyi	雯
yypa	脎
yyfo	胎
yyno	鹏
bbfm	窜
bbfn	窝
bbfj	窥
bbfy	蜜
bbdb	毙
bbdx	窭
bbdz	邃
bblh	穷
bblr	窨
bbgg	窳
bbgc	窟
bbkt	窒
bbkj	窀
bbhf	窖
bbhd	窕
bbhl	究
bbhg	窆
bbhk	窗
bbhr	皆
bbjd	窬
bbjg	穸
bbqh	穿
bbqc	窃
bbxf	窘
bbxk	空
bbxj	窍
bbzh	窑
bbzv	窄
bbsd	窦
bbrp	窠
bbvv	窿
bbyh	窈
bmmw	癯
bmkd	寰
bmsr	颍
bffh	癌
bfrv	瘀
bdpx	瘘
bdmf	痞
bdmv	寝
bddx	寮
bdnc	寡
bdnr	顷
bdkm	寄
bdkn	痒
bdkk	瘥
bdcd	冢 瘃
bdsp	皲
bdsv	郓
bdrs	瘅
